IB01398       25096   110110873815082011        4057447EURNúmero de disposición 2011/003314-S.  80 0 0
IB012145      14540   110110873905082011         213120EURCto. Actualización Navision CRM          0 0
IB01398       25096   110110874015082011        2643070EURNúmero de disposición 2011/003320-K  80% 0 0
IB01398       25096   110110874115082011         585852EURNúmero de disposición 2011/003320-K  80% 0 0
IB0142839     14614   110110874230082011          35309EURServicios de Desarrollo y mantemiento    0 0
IB0151353     14329   110110874305082011         423696EURServicio instalación Migración CPD       0 0
IB0151353     14329   110110874305082011         141232EURServicio Instalación CPD secundario      0 0
IB0142839     14614   110110874430082011          19334EURServicio de Comunicaciones               0 0
IB0142839     14614   110110874430082011           4921EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110874530082011         135285EURServicio de Comunicaciones               0 0
IB0142839     14614   110110874530082011          34436EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110874630082011          67642EURServicio de Comunicaciones               0 0
IB0142839     14614   110110874630082011          17218EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110874730082011         183593EURServicio de Comunicaciones               0 0
IB0142839     14614   110110874730082011          46732EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110874830082011          38641EURServicio de Comunicaciones               0 0
IB0142839     14614   110110874830082011           9836EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110874930082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110874930082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875030082011         792318EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875030082011         201678EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875130082011         241568EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875130082011          61489EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875230082011          67642EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875230082011          17218EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875330082011         144924EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875330082011          36889EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875430082011          38641EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875430082011           9836EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875530082011          77310EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875530082011          19678EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875630082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875630082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875730082011          38641EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875730082011           9836EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875830082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875830082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110875930082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110875930082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876030082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876030082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876130082011          77310EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876130082011          19678EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876230082011          67642EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876230082011          17218EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876330082011         106283EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876330082011          27053EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876430082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876430082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876530082011         183593EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876530082011          46732EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876630082011          28974EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876630082011           7375EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876730082011         106283EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876730082011          27053EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876830082011          38641EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876830082011           9836EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110876930082011          48308EURServicio de Comunicaciones               0 0
IB0142839     14614   110110876930082011          12296EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110877030082011          38641EURServicio de Comunicaciones               0 0
IB0142839     14614   110110877030082011           9836EURServicio de Centro de Proceso de Datos   0 0
IB0142839     14614   110110877130082011          19334EURServicio de Comunicaciones               0 0
IB0142839     14614   110110877130082011           4921EURServicio de Centro de Proceso de Datos   0 0
IB0143088     14614   110110877230082011          38649EURServicio de Comunicaciones               0 0
IB0143088     14614   110110877230082011           9838EURServicio de Centro de Proceso de Datos   0 0
IB0143088     14614   110110877330082011          28990EURServicio de Comunicaciones               0 0
IB0143088     14614   110110877330082011           7379EURServicio de Centro de Proceso de Datos   0 0
IB0151200     29638   110110877402082011        4722200EURHP Compaq 8000 Elite SFF Business PC     0 0
IB0151200     29638   110110877402082011        1200000EURMONITOR TFT 19 HP 1951G                  0 0
IB0151200     29638   110110877502082011        4722200EURHP Compaq 8000 Elite SFF Business PC     0 0
IB0151200     29638   110110877502082011        1200000EURMONITOR TFT 19 HP 1951G                  0 0
IB0151200     29638   110110877602082011        1776600EURHP LASER P2055DN                         0 0
IB0151200     29638   110110877602082011         424200EURELECTRONIC CAREPAQ NEXT BUSINESS DAY 3Y  0 0
IB0151200     29638   110110877602082011         457400EURLASERJET P3015X 32U                      0 0
IB0151200     29638   110110877602082011         119880EURAmpl.garantía piezas mano de obra 3 años 0 0
IB0151200     29638   110110877602082011          59225EURHP Officejet 6500A Plus eAiO Printer E71 0 0
IB0151200     29638   110110877602082011          27675EURHP e-CarePack 3 años día siguiente inter 0 0
IB0127730     30106   110110877705082011          60000EURId Gránulo 8200. Tablas (10) - Numeració 0 0
IB0127730     30106   110110877705082011           8000EURMantenimiento de software. Periodo hasta 0 0
IB01291       14990   110110877801082011            000EURDVD ROM DRIVE OPTICAL DRIVE              0 0
IB01291       14990   110110877801082011         960000EURServicio técnico                         0 0
IB01291       14990   110110877801082011            000EURHP DL360G6 12.7mm SATA DVD Kit           0 0
IB01291       14990   110110877801082011         652000EURServicio tecnico                         0 0
IB0173        14990   110110877903082011          83160EURADSL A 4MB/512                           0 0
IB0173        14990   110110877903082011          46570EURSERVICIO VPN-ANUAL                       0 0
IB0173        14990   110110877903082011           4326EURROUTER ADSL ZYXEL 661HW                  0 0
IB0173        14990   110110877903082011          64998EURALQUILER CPD                             0 0
IB015025      14990   110110878001082011          39668EUR11 Horas Soporte 2011  (75% S. A.)       0 0
IB015220      14990   110110878101082011          13223EUR11 Horas Soporte 2011  (25% ST.)         0 0
IB019352      20371   110110878201082011          65749EURARRENDAMIENTO MENSUAL                    0 0
IB019352      20372   110110878201082011           9964EURIngresos por intereses explicitos        0 0
IB017728      29131   110110878301082011         519678EURServicios de Mantenimiento Agosto 2011   0 0
IB013944      29255   110110878401082011         316485EUR00010 H/TRABAJO ASISTENCIA TECNICA JULIO 0 0
IB013944      20377   110110878502082011         336000EUR00010 JORNADA PERFIL D A.T.              0 0
IB013944      20377   110110878502082011         308000EUR00020 JORNADA PERFIL D A.T.              0 0
IB013944      20377   110110878502082011         532000EUR00030 JORNADA PERFIL D A.T.              0 0
IB01UT12      29269   110110878601082011         608254EURJulio 2011                               0 0
IB01UT12      29269   110110878601082011          19122EURFacturación por evolutivo / adaptativo   0 0
IB012588      14614   110110878730082011        2757228EURServicios de Centro de Proceso de Datos, 0 0
IB013985      14614   110110878830082011         376594EURServicios de Centro de Proceso de Datos, 0 0
IB013681      14614   110110878925082011        1764316EURServicios de Centro de Proceso de Datos, 0 0
IB012825      14614   110110879030082011          56368EURServicios de Centro de Proceso de Datos, 0 0
IB013778      14614   110110879130082011         244357EURServicios de Centro de Proceso de Datos, 0 0
IB012849      14614   110110879230082011         249368EURServicios de Centro de Proceso de Datos, 0 0
IB014101      14614   110110879330082011        1030531EURServicios de Centro de Proceso de Datos, 0 0
IB016336      14614   110110879430082011         248684EURServicios de Centro de Proceso de Datos, 0 0
IB016218      14614   110110879530082011        1285658EURServicios de Centro de Proceso de Datos, 0 0
IB016335      14614   110110879630082011          48544EURServicios de Centro de Proceso de Datos, 0 0
IB0134059     14614   110110879730082011          21869EURServicios de Centro de Proceso de Datos, 0 0
IB018965      14614   110110879830082011         150445EURServicios de Centro de Proceso de Datos, 0 0
IB016250      14614   110110879930082011         314318EURServicios de Centro de Proceso de Datos, 0 0
IB016338      14614   110110880030082011          59271EURServicios de Centro de Proceso de Datos, 0 0
IB018966      14614   110110880130082011           2475EURServicios de Centro de Proceso de Datos, 0 0
IB0148467     14614   110110880230082011          60259EURServicios de Centro de Proceso de Datos, 0 0
IB016269      14614   110110880330082011        1192906EURServicios de Centro de Proceso de Datos, 0 0
IB014312      14614   110110880430082011         596139EURServicios de Centro de Proceso de Datos, 0 0
IB0142852     14614   110110880530082011          19492EURServicios de Centro de Proceso de Datos, 0 0
IB018969      14614   110110880630082011          30364EURServicios de Centro de Proceso de Datos, 0 0
IB01917       29731   110110880708082011         515242EURPERIODO: JULIO 2011                      0 0
IB01127       29731   110110880808082011         800000EURCUOTA MANTENIMIENTO                      0 0
IB01127       29731   110110880808082011         200000EURCUOTA MANTENIMIENTO                      0 0
IB01IB08      26642   110110880908082011          32000EURPERIODO: MARZO 2011                      0 0
IB01IB08      26642   110110881008082011          80000EURPERIODO: MARZO 2011                      0 0
IB01IB08      26642   110110881108082011           8000EURPERIODO: MARZO 2011                      0 0
IB01IB08      26642   110110881208082011          32000EURPERIODO: MARZO 2011                      0 0
IB01IB08      26642   110110881308082011          72000EURPERIODO: ABRIL 2011                      0 0
IB014357      14615   110110881430082011        4617519EURServicio Centro de Proceso de Datos CPD  0 0
IB01IB08      26642   110110881508082011           8000EURPERIODO: MAYO 2011                       0 0
IB014357      14620   110110881630082011        1888400EURServicio Desarrollo y Mantenimiento .    0 0
IB014357      14620   110110881630082011         194933EURServicio No-SAP                          0 0
IB014357      14622   110110881730082011        3222592EURServicio Comunicaciones                  0 0
IB014357      14624   110110881730082011         443767EURGestión Wan                              0 0
IB01IB08      26642   110110881808082011          40000EURPERIODO: MAYO 2011                       0 0
IB01IB08      26642   110110881908082011          56000EURPERIODO: MAYO 2011                       0 0
IB01398       8076    110110882030082011         189764EURNúmero de disposición: 2011/1001 A. Emis 0 0
IB01289       17930   110110882131082011        5625410EURPERIODO: AGOSTO 2011                     0 0
IB01289       22562   110110882231082011        1854100EURPERIODO: AGOSTO 2011                     0 0
IB01254       23657   110110882331082011        2087867EURSERVICIOS DESKTOP B<(>&<)>F y MACDS      0 0
IB01254       23657   110110882331082011        1198400EURREGULARIZACION B<(>&<)>F (ENERO-JULIO)   0 0
IB0142839     14614   110110882430082011          67642EURServicio de Comunicaciones               0 0
IB0142839     14614   110110882430082011          17218EURServicio de Centro de Proceso de Datos   0 0
IB01254       20664   110110882531082011         433458EURPERIODO: AGOSTO 2011                     0 0
IB01254       29831   110110882631082011         294000EURPERIODO: AGOSTO 2011                     0 0
IB01254       29824   110110882731082011         527730EURPERIODO: AGOSTO 2011                     0 0
IB01254       29942   110110882831082011         294000EURPERIODO: AGOSTO 2011                     0 0
IB01254       25726   110110882931082011         466792EURPERIODO: AGOSTO 2011                     0 0
IB01254       23657   110110883031082011         481054EURServicio por la sustitución del kit de m 0 0
IB0112        12466   110110883131082011          45286EURCuota mensual conexión - Agosto 2011     0 0
IB01283       25878   110110883231082011        2850900EURPERIODO: AGOSTO 2011                     0 0
IB015256      14534   110110883305082011         812876EURMantenimiento y Soporte de Licencias RPS 0 0
IB0123        26360   110110883431082011        3182093EURPERIODO: AGOSTO 2011                     0 0
IB013614      29818   110110883531082011         995833EURPERIODO: AGOSTO 2011                     0 0
IB018512      26574   110110883601082011         354508EURServicios prestados por Manuel Cosmen Ga 0 0
IB01IB08      1222    110110883720082011          93413EURMes: Agosto 2011                         0 0
IB01IB08      1222    110110883720082011         257513EURMes: Agosto 2011                         0 0
IB01IB08      1222    110110883720082011          61800EURSoporte PSP/IAP                          0 0
IB0124        29277   110110883831082011         626063EURPERIODO: AGOSTO 2011                     0 0
IB01398       5480    110110883930082011       48748726EURNúmero de disposición:  2011/001627-P. S 0 0
IB01398       5480    110110883930082011         958768EURPlataforma Almacenamiento en Disco: Ento 0 0
IB01398       5480    110110883930082011        2513224EURPlataforma Almacenamiento Externo (Línea 0 0
IB01398       5480    110110883930082011      -78746833EUR- 80% facturación a cuenta               0 0
IB01398       5480    110110883930082011        7427703EURPlataforma Mainframe ZSeries: Entorno de 0 0
IB01398       5480    110110883930082011       15665772EURPlataforma Unix: Entorno de Explotación. 0 0
IB01398       5480    110110883930082011        9742735EURPlataforma Unix: Entorno de Explotación. 0 0
IB01398       5480    110110883930082011        2877818EURPlataforma Unix: Entorno de Desarrollo / 0 0
IB01398       5480    110110883930082011        2296502EURPlataforma Unix: Entorno de Desarrollo / 0 0
IB01398       5480    110110883930082011        2103286EURPlataforma Windows: Entorno de Explotaci 0 0
IB01398       5480    110110883930082011         392876EURPlataforma Windows: Entorno de Desarroll 0 0
IB01398       5480    110110883930082011        5706132EURPlataforma Almacenamiento en Disco: Ento 0 0
IB01398       9750    110110884030082011       67463189EURNúmero de disposición: 2011/002082-A. Ge 0 0
IB01398       9750    110110884030082011      -53970551EUR- 80% facturación a cuenta del Subservic 0 0
IB01398       9749    110110884130082011        7556497EURNúmero de disposición: 2011/004830-Z  In 0 0
IB01398       9749    110110884130082011       -6045198EUR- 80% facturación a cuenta de Infraestru 0 0
IB01398       9751    110110884230082011       15756466EURNúmero de disposición: 2011/001619-T. Se 0 0
IB01398       9752    110110884230082011       10336004EURGestión Wan (Línea base 1.322 Centros Eq 0 0
IB01398       30040   110110884230082011            000EUR.                                        0 0
IB01398       9752    110110884230082011      -20873976EUR- 80% facturación a cuenta               0 0
IB01398       9753    110110884330082011        9799441EURNúmero de disposición: 2011/002100-C. Se 0 0
IB01398       9753    110110884330082011       -7839553EUR- 80% facturación a cuenta               0 0
IB01398       9664    110110884430082011       21477690EURNúmero de disposición 2011/003314-S. Ser 0 0
IB01398       9664    110110884430082011      -17182152EUR-80% facturación a cuenta                0 0
IB01398       25096   110110884530082011        5071809EURNúmero de disposición 2011/003314-S. Ser 0 0
IB01398       25096   110110884530082011       -4057447EUR-80% facturación a cuenta                0 0
IB01398       25096   110110884630082011        3303837EURNúmero de disposición 2011/003320-K  Ser 0 0
IB01398       25096   110110884630082011       -2643070EUR-80% facturación a cuenta                0 0
IB01398       25096   110110884730082011         732315EURNúmero de disposición 2011/003320-K  Ext 0 0
IB01398       25096   110110884730082011        -585852EUR-80% facturación a cuenta                0 0
IB0123        29556   110110884810082011         200000EURFormación                                0 0
IB0123        29556   110110884810082011         625000EURSoporte (12 jornadas)                    0 0
IB0123        29556   110110884910082011        1320000EURMódulo interinos                         0 0
IB013242      30014   110110885010082011          67600EURTrabajos correspondientes al mes de Juli 0 0
IB0142873     14329   110110885110082011         144892EURHP BL460c G6 CTO Blade                   0 0
IB0142873     14329   110110885110082011         158146EURHP X5670 BL460c G6 FIO Kit               0 0
IB0142873     14329   110110885110082011         158146EURHP X5670 BL460c G6 Kit                   0 0
IB0142873     14329   110110885110082011         183552EURHP 8GB 2Rx4 PC3-10600R-9 Kit             0 0
IB0142873     14329   110110885110082011          18814EURHP 146GB 10K 6G 2.5 SAS DP HDD           0 0
IB0142873     14329   110110885110082011          74992EURHP BLc QLogic QMH2562 8Gb FC HBA Opt     0 0
IB0142873     14329   110110885110082011          25888EURHP Installation services                 0 0
IB0142873     14329   110110885110082011          62472EUR3 años, domicilio, respuesta en 4hrs24x7 0 0
IB0142873     14329   110110885110082011         799404EURVMware VSphere 4 Enterprise for 1        0 0
IB0142873     14329   110110885110082011         626600EURSupport/Subscription VMwar 3y 1p         0 0
IB0142873     14329   110110885110082011         215496EURWindos Server Standar 2008R2 OLP NL Gov  0 0
IB0142873     14329   110110885110082011          75810EURWindows Server CAL 2008 OLP NL GOVT User 0 0
IB0142873     14329   110110885110082011         219695EURWinRmtDsktpSrvcsCAL 2008R2  Gov User CAL 0 0
IB013056      26539   110110885201082011         606000EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26539   110110885301082011         100320EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26539   110110885401082011        1834580EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26563   110110885401082011         340640EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26564   110110885401082011        1805540EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26764   110110885501082011        1526872EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26563   110110885501082011       15643299EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26564   110110885501082011        6497936EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB013056      26539   110110885501082011       27358080EURFACTURA CORRESPONDIENTE A LA CONCILIACIÓ 0 0
IB01491       21074   110110885611082011         297600EURMantenimiento y Soporte de Licencias RPS 0 0
IB0123        29794   110110885731082011        1821563EURPERIODO: AGOSTO 2011                     0 0
IB0151370     29797   110110885831082011        4464301EURPERIODO: AGOSTO 2011                     0 0
IB011793      19227   110110885931082011        3761076EURSERVICIOS GP2 FINANZAS Y GOV. AGOSTO 201 0 0
IB0151377     29432   110110886031082011        2440297EURPERIODO: AGOSTO 2011                     0 0
IB0123        17855   110110886131082011        6106322EURPERIODO: AGOSTO 2011                     0 0
IB011793      19227   110110886231082011        3777645EURSERVICIOS GP2 OTROS 1 AGOSTO 2011        0 0
IB011793      19227   110110886331082011        2344366EURSERVICIOS GP2 OTROS 2 AGOSTO 2011        0 0
IB011793      19227   110110886431082011        4512157EURC TÉCNICOS GP1 IBERMÁTICA AGOSTO 2011    0 0
IB011793      19227   110110886531082011        1594132EURC TÉCNICOS GP3 IBERMÁTICA AGOSTO 2011    0 0
IB011793      19227   110110886631082011         827151EURC ADMIN. GP2 IBERMÁTICA AGOSTO 2011      0 0
IB011793      19227   110110886731082011        1738413EURSERVICIOS C STT IBERMÁTICA AGOSTO 2011   0 0
IB011793      19227   110110886831082011        3848110EURSERVICIOS C 7x24 IBERMÁTICA AGOSTO 2011  0 0
IB011793      22502   110110886831082011         836350EURSERVICIOS C 7x24 IBERMÁTICA AGOSTO 2011  0 0
IB011793      22502   110110886931082011        1092728EURSERVICIOS C OM IBERMÁTICA AGOSTO 2011    0 0
IB011793      22502   110110887031082011         719894EURSERVICIOS C COORD. IBERMÁTICA AGOSTO 201 0 0
IB011793      22502   110110887131082011        1491572EURSERVICIOS POLIVAL. IBERMÁTICA AGOSTO 201 0 0
IB011793      22502   110110887231082011        1432318EURSERVICIOS CHANGE MANAGER AGOSTO 2011     0 0
IB011793      22502   110110887331082011         487459EURSERVICIOS CLM IBERMÁTICA AGOSTO 2011     0 0
IB011793      22502   110110887431082011        4618571EURSERVICIOS C GS IBERMÁTICA AGOSTO 2011    0 0
IB011793      22502   110110887531082011        1799445EURSERVICIOS C GS JR IBERMÁTICA AGOSTO 2011 0 0
IB011793      22502   110110887631082011         130883EURSERV. CS BBVA AGOSTO 2011                0 0
IB011793      22502   110110887631082011          16360EURSERV. CS CAJA RURAL DEL SUR AGOSTO 2011  0 0
IB011793      22502   110110887631082011          54919EURSERV. CS RENFE AGOSTO 2011               0 0
IB011793      22502   110110887631082011          47073EURSERV. CS PARTIDO SOCIALISTA AGOSTO 2011  0 0
IB011793      22502   110110887631082011         179964EURSERV. CS ANCERT AGOSTO 2011              0 0
IB011793      22502   110110887631082011          54919EURSERV. CS AG. ESTATAL SEG. AREA AGOSTO 20 0 0
IB01248       29782   110110887705082011        2831016EURSVI Opportunity  1JF-1SX3AW9             0 0
IB019316      16793   110110887831082011        1346026EURTOTAL SERVICIOS MES DE AGOSTO DE 2011    0 0
IB019316      16793   110110887831082011         129951EURGUARDIAS LUIS DE LA OSA                  0 0
IB019316      16793   110110887831082011         107764EURGUARDIAS OSCAR FERNÁNDEZ                 0 0
IB019316      16793   110110887831082011          45483EURGUARDIAS CARLOS LORENZO DEL POZO         0 0
IB019316      16793   110110887831082011          14263EURGUARDIAS JUAN VALENZUELA                 0 0
IB019316      16793   110110887931082011         300000EURSERVICIOS PROFESIONALES POR EL MANTENIMI 0 0
IB01344       26546   110110888012082011         267822EURGestion de Contenidos                    0 0
IB01344       26547   110110888112082011         650712EURContratación-PG Hito+24- Fases de prueba 0 0
